ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
598.0,Jaguar,XK,XKR S/C,XKR S/C,JAGUAR XKR S/C,Black,Coupé,3996,Zuzwil,340 g/km,Occasion,G,12.6 l/100km,2,Hinterradantrieb,5,1999,Benzin,363,weiss,89666,"\"Ab MFK\"",4,Automat
599.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Black,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,3,2006,Benzin,517,schwarz,49000,"\"Ab MFK\"",2,Automat sequentiell
6.0,Ford (usa),MUSTANG,Mustang Shelby GT500,Shelby GT500,FORD (USA) Mustang Shelby GT500,Other,Coupé,5409,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,2012,Benzin,557,schwarz,92000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe
60.0,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,Blue,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,492,mehrfarbig,49500,"\"Ab MFK\"",2,Schaltgetriebe manuell
600.0,Opel,FRONTERA,Frontera 3.2i V6 Limited,Frontera 3.2i V6 Limited,OPEL Frontera 3.2i V6 Limited,Black,SUV / Geländewagen,3165,Zuzwil,316 g/km,Occasion,null,13.2 l/100km,5,Allrad,5,2001,Benzin,205,schwarz,153900,null,5,Automatik-Getriebe
601.0,Aston Martin,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,Black,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2007,Benzin,385,schwarz,28800,"\"Ab MFK\"",2,Schaltgetriebe manuell
602.0,MERCEDES-BENZ,SLK 55 AMG,SLK 55 AMG Black Series,Black Series,MERCEDES-BENZ SLK 55 AMG Black Series,Black,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2006,Benzin,400,schwarz,25000,"\"Ab MFK\"",2,Automat sequentiell
603.0,Chevrolet,CORVETTE,Corvette 5.7 LT1 Convert.,Corvette 5.7 LT1 Convert.,CHEVROLET Corvette 5.7 LT1 Convert.,Black,Cabriolet,5730,Zuzwil,null,Occasion,null,13.1 l/100km,2,Hinterradantrieb,7,1994,Benzin,282,schwarz,68200,"\"Ab MFK\"",2,Automat
604.0,MERCEDES-BENZ,300,300 SEL 3.5,SEL 3.5,MERCEDES-BENZ 300 SEL 3.5,Black,Limousine,3459,Zuzwil,null,Occasion,null,13.0 l/100km,4,Hinterradantrieb,5,1971,Benzin,200,mehrfarbig,145100,"\"Ab MFK\"",5,Automatik-Getriebe
605.0,Alfa Romeo,SPIDER,Spider 2.0,Spider 2.0,ALFA ROMEO Spider 2.0,Black,Cabriolet,1961,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,115,grau,69300,null,2,Schaltgetriebe manuell
606.0,Aston Martin,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,Black,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,1,2006,Benzin,385,braun,92500,"\"Ab MFK\"",2,Schaltgetriebe manuell
607.0,MERCEDES-BENZ,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,Black,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,197,schwarz,38700,"\"Ab MFK\"",2,Automatik-Getriebe
608.0,Saab,9-3,9-3 2.0i-16 TS Aero,9-3 2.0i-16 TS Aero,SAAB 9-3 2.0i-16 TS Aero,Black,Limousine,1985,Zuzwil,216 g/km,Occasion,G,9.0 l/100km,3,Vorderradantrieb,9,2001,Benzin,205,schwarz,134600,"\"Ab MFK\"",5,Schaltgetriebe manuell
609.0,Porsche,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,Black,Cabriolet,3600,Zuzwil,null,Occasion,null,11.9 l/100km,2,Hinterradantrieb,8,1996,Benzin,285,grau,81900,"\"Ab MFK\"",4,Schaltgetriebe manuell
61.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Blue,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,2,2003,Benzin,500,beige,59300,"\"Ab MFK\"",2,Automat
610.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Black,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,schwarz,43800,"\"Ab MFK\"",5,Automat sequentiell
611.0,Lotus,EUROPA,EUROPA,null,LOTUS EUROPA,Black,Coupé,1470,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1969,Benzin,0,schwarz,62200,"\"Ab MFK\"",2,Schaltgetriebe
612.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,Black,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,null,27800,"\"Ab MFK\"",4,Automat
613.0,BMW,M5,M5,M5,BMW M5,Black,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,1,2000,Benzin,400,schwarz,171000,null,5,Schaltgetriebe manuell
614.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Black,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,10,2002,Benzin,420,blau,50400,"\"Ab MFK\"",4,Automat sequentiell
615.0,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,Black,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,2000,Benzin,492,schwarz,20600,"\"Ab MFK\"",2,Schaltgetriebe manuell
616.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Black,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1992,Benzin,394,grau,52500,"\"Ab MFK\"",2,Automat
617.0,Opel,MANTA,MANTA 400 Breitbau,400 Breitbau,OPEL MANTA 400 Breitbau,Black,Coupé,2400,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1982,Benzin,0,schwarz,60990,"\"Ab MFK\"",4,Schaltgetriebe
618.0,BMW,750,750i xDrive,750i xDrive,BMW 750i xDrive,Black,Limousine,4395,Zuzwil,278 g/km,Occasion,G,11.9 l/100km,4,Allrad,10,2009,Benzin,408,mehrfarbig,45000,"\"Ab MFK\"",5,Automat
619.0,Porsche,911,911 GT2,911 GT2,PORSCHE 911 GT2,Black,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Hinterradantrieb,3,2004,Benzin,591,schwarz,54100,"\"Ab MFK\"",4,Schaltgetriebe manuell
62.0,Porsche,911,911 GT2,911 GT2,PORSCHE 911 GT2,Blue,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Hinterradantrieb,12,2002,Benzin,462,schwarz,61300,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
620.0,Opel,VECTRA,Vectra 2.8 T V6 Cosmo,Vectra 2.8 T V6 Cosmo,OPEL Vectra 2.8 T V6 Cosmo,Black,Limousine,2792,Zuzwil,247 g/km,Occasion,null,10.3 l/100km,4,Vorderradantrieb,5,2006,Benzin,230,schwarz,90600,"\"Ab MFK\"",5,Automatik-Getriebe
621.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,Black,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,6,2001,Benzin,286,schwarz,79900,"\"Ab MFK\"",5,Automat sequentiell
622.0,MERCEDES-BENZ,SL-CLASS,500 SL,500 SL,MERCEDES-BENZ 500 SL,Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1985,Benzin,223,mehrfarbig,97000,"\"Ab MFK\"",2,Automat
623.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,Black,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,11,2005,Benzin,388,schwarz,1500,"\"Ab MFK\"",5,Automat sequentiell
624.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,Black,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,1,2005,Benzin,306,schwarz,21300,"\"Ab MFK\"",4,Automat sequentiell
625.0,MERCEDES-BENZ,G 63 AMG,G 63 AMG,G 63 AMG,MERCEDES-BENZ G 63 AMG,Black,SUV / Geländewagen,5461,Zuzwil,322 g/km,Occasion,G,13.8 l/100km,5,Allrad,4,2013,Benzin,544,schwarz,28100,"\"Ab MFK\"",5,Automat sequentiell
626.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,Black,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2008,Benzin,525,grau,45600,"\"Ab MFK\"",5,Automat sequentiell
627.0,Porsche,911,911 Targa,911 Targa,PORSCHE 911 Targa,Black,Cabriolet,3600,Zuzwil,303 g/km,Occasion,null,12.8 l/100km,2,Hinterradantrieb,5,1997,Benzin,285,blau,74000,"\"Ab MFK\"",4,Schaltgetriebe manuell
628.0,Nissan,MURANO,Murano 3.5 V6,Murano 3.5 V6,NISSAN Murano 3.5 V6,Black,SUV / Geländewagen,3498,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,5,Allrad,10,2005,Benzin,235,beige,54500,"\"Ab MFK\"",5,"Automat stufenlos, sequentiell"
629.0,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,Black,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,3,1998,Benzin,380,schwarz,32800,"\"Ab MFK\"",2,Schaltgetriebe manuell
63.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,beige,75200,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
630.0,Lamborghini,GALLARDO,Gallardo Superleggera,Gallardo Superleggera,LAMBORGHINI Gallardo Superleggera,Black,Coupé,4961,Zuzwil,400 g/km,Occasion,G,17.0 l/100km,2,Allrad,6,2007,Benzin,530,schwarz,42000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
631.0,Audi,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,Black,Coupé,4163,Zuzwil,326 g/km,Neu,G,13.9 l/100km,2,Allrad,10,2007,Benzin,420,schwarz,500,"\"Ab MFK\", \"Tuning\"",2,Automatik-Getriebe
632.0,Bentley,CONTINENTAL,Continental Supersports Conv.,Continental Supersports Conv.,BENTLEY Continental Supersports Conv.,Black,Cabriolet,5998,Zuzwil,388 g/km,Occasion,G,16.7 l/100km,2,Allrad,1,2011,Bioethanol,630,schwarz,20000,null,2,Automat sequentiell
633.0,BMW,M6,M6,M6,BMW M6,Black,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,4,2005,Benzin,507,schwarz,58300,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
634.0,Toyota,CELICA,Celica 2800 i Supra,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,Black,Coupé,2759,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1983,Benzin,170,schwarz,54100,"\"Ab MFK\"",5,Schaltgetriebe manuell
635.0,BMW,323,323Ci,323Ci,BMW 323Ci,Black,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,170,schwarz,228000,"\"Ab MFK\"",4,Automatik-Getriebe
636.0,Audi,A4,A4 Avant 3.0 V6 quattro,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,Black,Kombi,2976,Zuzwil,271 g/km,Occasion,null,11.3 l/100km,5,Allrad,7,2004,Benzin,220,schwarz,66100,null,5,Automatik-Getriebe
637.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,Black,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,3,2005,Benzin,306,schwarz,66100,"\"Ab MFK\"",4,Automat sequentiell
638.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,schwarz,56500,"\"Ab MFK\"",0,Automat
639.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Black,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2003,Benzin,500,null,70000,"\"Ab MFK\"",2,Automat
64.0,Hummer,H3,H3 3.5 Luxury,H3 3.5 Luxury,HUMMER H3 3.5 Luxury,Blue,SUV / Geländewagen,3462,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,5,Allrad,1,2006,Benzin,223,mehrfarbig,127700,"\"Ab MFK\"",5,Automat
640.0,Bentley,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,Black,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,7,2007,Benzin,560,mehrfarbig,50900,"\"Ab MFK\"",4,Automat
641.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Black,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,5,2008,Benzin,580,weiss,38500,"\"Ab MFK\"",5,Automat sequentiell
642.0,BMW,740,740i,740i,BMW 740i,Black,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1995,Benzin,286,blau,65400,"\"Ab MFK\"",5,Automat
643.0,BMW,330,330Ci,330Ci,BMW 330Ci,Black,Coupé,2979,Zuzwil,218 g/km,Occasion,G,9.1 l/100km,2,Hinterradantrieb,3,2001,Benzin,231,grau,79500,"\"Ab MFK\"",5,Schaltgetriebe manuell
644.0,MG,METRO,METRO 6R4 Gruppe B,6R4 Gruppe B,MG METRO 6R4 Gruppe B,Black,Coupé,2991,Zuzwil,null,Occasion,null,null,2,Allrad,2,1986,Benzin,410,schwarz,2500,"\"Ab MFK\"",2,Schaltgetriebe
645.0,BMW,535,535i,535i,BMW 535i,Black,Limousine,3498,Zuzwil,null,Occasion,null,12.0 l/100km,4,Hinterradantrieb,6,1996,Benzin,235,grau,86100,"\"Ab MFK\"",5,Schaltgetriebe manuell
646.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1990,Benzin,320,bordeaux,23800,"\"Ab MFK\"",0,Automat
647.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Black,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,11,2004,Benzin,450,schwarz,69500,"\"Ab MFK\"",5,Automat
648.0,BMW,M6,M6,M6,BMW M6,Black,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,507,schwarz,48000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
649.0,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,Black,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2007,Benzin,400,schwarz,21500,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
65.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Blue,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,12,2003,Benzin,500,schwarz,29500,"\"Ab MFK\"",4,Automat
650.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Black,Kombi,4172,Zuzwil,350 g/km,Vorführmodell,G,14.6 l/100km,5,Allrad,12,2004,Benzin,450,schwarz,2300,"\"Ab MFK\"",5,Automat sequentiell
651.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Black,Cabriolet,5513,Zuzwil,326 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2008,Benzin,517,beige,29100,"\"Ab MFK\"",2,Automat sequentiell
652.0,Porsche,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,Black,Cabriolet,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1984,Benzin,231,mehrfarbig,137700,"\"Ab MFK\"",4,Schaltgetriebe manuell
653.0,Lamborghini,DIABLO,Diablo 5.7 VT Roadster,Diablo 5.7 VT Roadster,LAMBORGHINI Diablo 5.7 VT Roadster,Black,Cabriolet,5707,Porrentruy,575 g/km,Occasion,null,24.9 l/100km,2,Allrad,5,1998,Benzin,530,rot,13960,"\"Ab MFK\"",2,Schaltgetriebe manuell
654.0,Jeep,Grand Cherokee,Grand Cherokee 5.2 Ltd.,Grand Cherokee 5.2 Ltd.,JEEP Grand Cherokee 5.2 Ltd.,Black,SUV / Geländewagen,5216,Zuzwil,380 g/km,Occasion,null,16.5 l/100km,5,Allrad,6,1997,Benzin,212,schwarz,61000,"\"Ab MFK\"",5,Automat
655.0,BMW,730,730d,730d,BMW 730d,Black,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,"\"Ab MFK\"",5,Automat sequentiell
656.0,MERCEDES-BENZ,450,450 SLC,SLC,MERCEDES-BENZ 450 SLC,Black,Limousine,4520,Zuzwil,null,Oldtimer,null,null,0,null,8,1973,null,0,beige,110200,"\"Ab MFK\"",0,null
657.0,Renault,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,Black,Coupé,1288,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1973,Benzin,0,null,85000,"\"Ab MFK\"",2,Schaltgetriebe
658.0,Porsche,911,911 GT3,911 GT3,PORSCHE 911 GT3,Black,Coupé,3600,Zuzwil,null,Occasion,null,12.9 l/100km,2,Hinterradantrieb,8,1999,Benzin,360,schwarz,29800,"\"Ab MFK\"",4,Schaltgetriebe manuell
659.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Black,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2003,Benzin,500,beige,13900,"\"Ab MFK\"",2,Automat
66.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,3,2003,Benzin,450,beige,88600,"\"Ab MFK\"",5,Automat sequentiell
660.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,Black,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,12,2002,Benzin,335,null,44000,"\"Ab MFK\"",5,Automat sequentiell
661.0,Yes!,"",Roadster 3.2,Roadster 3.2,YES! Roadster 3.2,Black,Cabriolet,3189,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,2007,Benzin,255,schwarz,9400,"\"Ab MFK\"",2,Schaltgetriebe
662.0,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,Black,Coupé,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1984,Benzin,231,braun,108500,"\"Ab MFK\"",4,Schaltgetriebe manuell
663.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Black,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,grau,175000,"\"Ab MFK\"",5,Automat sequentiell
664.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Black,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,blau,26200,"\"Ab MFK\"",2,Automatik-Getriebe
665.0,Audi,S5,S5 Coupé 4.2 FSI quattro,S5 Coupé 4.2 FSI quattro,AUDI S5 Coupé 4.2 FSI quattro,Black,Coupé,4163,Zuzwil,298 g/km,Occasion,G,12.4 l/100km,2,Allrad,5,2008,Benzin,353,schwarz,67700,"\"Ab MFK\"",4,Schaltgetriebe manuell
666.0,Aston Martin,LAGONDA,LAGONDA Shooting Brake,Shooting Brake,ASTON MARTIN LAGONDA Shooting Brake,Black,Kombi,5340,Safenwil,null,Occasion,null,null,4,Hinterradantrieb,3,1987,Benzin,300,grau,39000,"\"Ab MFK\"",4,Automatik-Getriebe
667.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Black,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,anthrazit,20500,"\"Ab MFK\"",2,Automat
668.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Black,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,91100,"\"Ab MFK\"",5,Automat sequentiell
669.0,Lamborghini,AVENTADOR,Aventador LP700-4 Rds,Aventador LP700-4 Rds,LAMBORGHINI Aventador LP700-4 Rds,Black,Cabriolet,6498,Porrentruy,370 g/km,Occasion,G,16.0 l/100km,2,Allrad,3,2014,Benzin,700,rot,1999,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
67.0,Porsche,924,924 Turbo,Turbo,PORSCHE 924 Turbo,Blue,Coupé,1984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1981,Benzin,170,mehrfarbig,114000,"\"Ab MFK\"",4,Schaltgetriebe manuell
670.0,Bentley,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,Black,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,schwarz,28000,"\"Ab MFK\"",5,Automat sequentiell
671.0,ROLLS-ROYCE,Silver Spirit,Silver Spirit Mk. I,Mk. I,ROLLS-ROYCE Silver Spirit Mk. I,Black,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,mehrfarbig,99300,"\"Ab MFK\"",5,Automatik-Getriebe
672.0,Mclaren,12C,MP4-12C 3.8 V8,MP4-12C 3.8 V8,McLAREN MP4-12C 3.8 V8,Black,Coupé,3798,Zuzwil,279 g/km,Neu,G,11.7 l/100km,2,Hinterradantrieb,6,2012,Benzin,625,schwarz,55,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
673.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Black,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,18200,"\"Ab MFK\"",5,Automat
674.0,Land Rover,RANGE ROVER SPORT,Range Rover Sport 5.0 V8 SC,Range Rover Sport 5.0 V8 SC,LAND ROVER Range Rover Sport 5.0 V8 SC,Black,SUV / Geländewagen,4999,Zuzwil,348 g/km,Occasion,G,14.9 l/100km,5,Allrad,9,2010,Benzin,506,braun,15000,"\"Ab MFK\"",5,Automat sequentiell
675.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,Black,Limousine,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,10,1999,Benzin,299,schwarz,51000,"\"Ab MFK\"",5,Automat
676.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Black,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,8,2002,Benzin,476,beige,34500,"\"Ab MFK\"",2,Automat
677.0,Audi,A8,A8 3.7,A8 3.7,AUDI A8 3.7,Black,Limousine,3695,Zuzwil,314 g/km,Occasion,null,13.3 l/100km,4,Vorderradantrieb,6,1999,Benzin,230,blau,19900,"\"Ab MFK\"",5,Automat
678.0,MERCEDES-BENZ,600-SERIES,611 DS,611 DS,MERCEDES-BENZ 611 DS,Black,Sattelschlepper,3972,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Diesel,105,null,65400,null,2,Schaltgetriebe
679.0,Audi,RS4,RS4 Avant 4.2 FSI quattro,RS4 Avant 4.2 FSI quattro,AUDI RS4 Avant 4.2 FSI quattro,Black,Kombi,4163,Zuzwil,249 g/km,Occasion,G,10.7 l/100km,5,Allrad,3,2013,Benzin,450,mehrfarbig,34200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
68.0,Renault,Alpine A110,Alpine A110 1600 SX,1600 SX,RENAULT Alpine A110 1600 SX,Blue,Coupé,1635,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1976,Benzin,120,schwarz,60000,"\"Ab MFK\"",2,Schaltgetriebe
680.0,MERCEDES-BENZ,CL 63 AMG,CL 63 AMG FAB DESIGN,CL 63 AMG FAB DESIGN,MERCEDES-BENZ CL 63 AMG FAB DESIGN,Black,Coupé,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,8,2008,Benzin,525,schwarz,35800,"\"Ab MFK\"",4,Automat sequentiell
681.0,Audi,RS4,RS4 Avant quattro,RS4 Avant quattro,AUDI RS4 Avant quattro,Black,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,schwarz,72600,"\"Ab MFK\"",5,Schaltgetriebe manuell
682.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Black,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,4,2002,Benzin,476,beige,31200,"\"Ab MFK\"",2,Automat
